id,source,title,organization,application_start,application_end,progress_start,progress_end,situation,apply,link,phone,manager,charge,email,view_details_link,details,instructor,tuition,teaching_method,capacity,place,support,views,preference_id,region_id
374,부산평생교육정보망,나도 기자! 사진과 글로 기록하는 우리동네 이야기[일반강좌],수영구평생학습관,2024-08-28,2024-09-06,2024-09-12,2024-10-24,접수마감,온라인,http://www.suyeong.go.kr/reserve/board/view.suyeong?boardId=BBS_0000152&startPage=1&menuCd=DOM_000001801002000000&dataSid=271949,051-610-4872,,,,,,"허정민, 김민정, 이준욱",무료,Offline (오프라인),11,학습관 3강의실,수강료 미지원,0,,5
375,부산평생교육정보망,테스트22,서구평생학습관,2024-09-06,2024-09-20,2024-09-12,2024-09-25,접수마감,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1649&menuCd=DOM_000000703001004000,051-240-4045,,,,,,,무료,관련링크 참조,10,테스트22,수강료 지원,0,,16
376,부산평생교육정보망,제190회 서구미래아카데미,서구평생학습관,2024-08-26,2024-09-06,2024-09-12,2024-09-12,접수마감,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1647&menuCd=DOM_000000703001004000,051-240-4042,,,,,,,무료,관련링크 참조,150,신관 다목적홀(4층),수강료 지원,0,,16
377,부산평생교육정보망,연필드로잉[일반강좌],수영구평생학습관,2024-08-29,2024-09-06,2024-09-11,2024-12-11,접수마감,온라인,http://www.suyeong.go.kr/reserve/board/view.suyeong?boardId=BBS_0000152&startPage=1&menuCd=DOM_000001801002000000&dataSid=271957,051-610-4872,,,,,,이영희,무료,Offline (오프라인),15,학습관 3강의실,수강료 미지원,0,,5
378,부산평생교육정보망,[푸어푸어공방] 집에서도 할수있는 은세공 만들기,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-11,2024-11-27,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7059&lectureCode=20240816PYMU6918&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
379,부산평생교육정보망,[침선공예연구회] 색다른 수공예 - 아름다운 태팅레이스,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-11,2024-11-13,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7020&lectureCode=20240814YVNP2686&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
380,부산평생교육정보망,해설과 라이브 연주가 있는 클라식 렉처콘서트[일반강좌],수영구평생학습관,2024-08-28,2024-09-06,2024-09-11,2024-11-13,접수마감,온라인,http://www.suyeong.go.kr/reserve/board/view.suyeong?boardId=BBS_0000152&startPage=1&menuCd=DOM_000001801002000000&dataSid=271785,051-610-4872,,,,,,조미카,무료,Offline (오프라인),25,학습관 5강의실,수강료 미지원,0,,5
381,부산평생교육정보망,[푸어푸어공방] 집에서도 할수있는 은세공 만들기,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-11,2024-11-06,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7059&lectureCode=20240816PYMU6918&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
382,부산평생교육정보망,[은모루] 퇴근후 취미는 실버쥬얼리 - 시리즈 디자인(야간),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-11,2024-10-30,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7075&lectureCode=20240816RAGN7395&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
383,부산평생교육정보망,[모모라미스튜디오] 왕초보 나이프화 - 꽃,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-11,2024-10-02,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7030&lectureCode=20240814EQEW9137&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
384,부산평생교육정보망,테스트11,서구평생학습관,2024-09-06,2024-09-12,2024-09-11,2024-09-20,접수마감,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1648&menuCd=DOM_000000703001004000,051-240-4045,,,,,,,무료,관련링크 참조,10,테스트,수강료 지원,0,,16
385,부산평생교육정보망,[위드아이센터] 스탠드형 버블풍선 만들기,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-11,2024-09-11,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7000&lectureCode=20240814BKOQ3753&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
386,부산평생교육정보망,"[헤르테세라믹] 도자기에 그리는, 청화 작업으로 완성하는 홈카페",부산진구평생학습관,2024-08-23,2024-09-02,2024-09-11,2024-09-11,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7043&lectureCode=20240814ZTAW7228&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
387,부산평생교육정보망,[위드아이센터] 스탠드형 버블풍선 만들기(야간),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-11,2024-09-11,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7000&lectureCode=20240814BKOQ3753&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
388,부산평생교육정보망,9월 11일 들락날락 유아과학교실 &lt;알고 보면 멋진 거미&gt; 단체,영도구평생학습관,2024-08-13,2024-09-01,2024-09-11,2024-09-11,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2854,051-419-4834,,,,,,,무료,Offline (오프라인),1,지하1층 지혜+(강의실),수강료 미지원,0,,17
389,부산평생교육정보망,미디어강사양성과정,해운대구 평생학습관,2024-05-31,2024-06-09,2024-09-10,2024-12-03,접수마감,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024050069,051-749-5635,,,,,,임혜정,무료,Offline (오프라인),12,부산여성회 해운대지부,수강료 미지원,0,,12
390,부산평생교육정보망,[모모라미스튜디오] 일레븐데이 클래스 (주간),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-10,2024-11-26,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7032&lectureCode=20240814HLJK1876&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),6,기타,수강료 미지원,0,,9
391,부산평생교육정보망,[하반기 평생학습관] 시니어 - 색연필그리기,영도구평생학습관,2024-08-12,2024-08-23,2024-09-10,2024-11-19,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2845,051-419-4518,,,,,,강혜린,무료,Offline (오프라인),15,"영도구 평생학습관(와치로 259, 놀이마루)",수강료 미지원,0,,17
392,부산평생교육정보망,[소연아트랩] 선긋기 기초부터 배우는 붓펜캘리그라피,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-10,2024-11-19,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7006&lectureCode=20240814RAZJ0346&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
393,부산평생교육정보망,[우리동네 인문학 교실] 명작 속으로 떠나는 마음여행-속마음을 들킨 예술가들,북구평생학습관,2024-08-05,2024-09-03,2024-09-10,2024-11-12,접수마감,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2415,,,,,,,,무료,Offline (오프라인),20,북구육아종합지원센터,수강료 미지원,0,,15
394,부산평생교육정보망,[소연아트랩] 플러스펜으로 마법의 수채화 그림그리기,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-10,2024-11-05,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7005&lectureCode=20240814UKMG5650&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
395,부산평생교육정보망,[모모라미스튜디오] 8주로 작가그림 도전하기(주간),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-10,2024-11-05,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7032&lectureCode=20240814HLJK1876&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),6,기타,수강료 미지원,0,,9
396,부산평생교육정보망,[이쌤캘리아트] 수채화와 예쁜 손글씨 붓펜 캘리그라피,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-10,2024-11-05,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7068&lectureCode=20240816ASLS0906&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
397,부산평생교육정보망,인문학 하브루타: 삶의 지혜를 발견하는 그림책,영도구평생학습관,2024-08-13,2024-09-01,2024-09-10,2024-11-05,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2840,051-419-4834,,,,,,,무료,Offline (오프라인),15,지하1층 지혜+(강의실),수강료 미지원,0,,17
398,부산평생교육정보망,[길소의부엌] 하루한끼 든든하게 집밥,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-10,2024-10-29,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7080&lectureCode=20240823MNFR9467&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
399,부산평생교육정보망,[위드아이센터] 내 손으로 만드는 실용적인 뜨개 소품,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-10,2024-10-22,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7002&lectureCode=20240814VBOG5788&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
400,부산평생교육정보망,[BLESS 4U] (9/10) 다육식물로 꾸미는 <플랜테리어 분경>,북구평생학습관,2024-08-20,2024-09-06,2024-09-10,2024-09-10,접수마감,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2454,,,,,,,,유료,Offline (오프라인),10,만덕도서관 3층 회의실,수강료 미지원,0,,15
401,부산평생교육정보망,"[원북3색특강성인] '세탁비는 이야기로 받습니다, 산복빨래방' 우리동네 산복도로 이야기",영도구평생학습관,2024-08-22,2024-09-06,2024-09-10,2024-09-10,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2887,051-419-4836,,,,,,,무료,Offline (오프라인),5,,수강료 미지원,0,,17
402,부산평생교육정보망,어울림마당작은서관 &lt;백드롭페인팅&gt;,영도구평생학습관,2024-08-20,2024-09-05,2024-09-10,2024-09-10,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2875,051-419-4831,,,,,,,무료,Offline (오프라인),6,어울림마당작은도서관(청학2동 어울림마당),수강료 미지원,0,,17
403,부산평생교육정보망,[소연아트랩] 악필교정 캘리그라피 3급 자격증반,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-09,2024-12-02,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7007&lectureCode=20240814RYEK4156&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
404,부산평생교육정보망,[푸어푸어공방] 왁스카빙 은제품 만들기,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-09,2024-11-11,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7058&lectureCode=20240816AQIN6639&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
405,부산평생교육정보망,[길소의부엌] 계절담은 홈메이드 퓨전떡,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-09,2024-10-28,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7038&lectureCode=20240814GJHU8868&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),7,기타,수강료 미지원,0,,9
406,부산평생교육정보망,들락날락 영어랑 놀자-유치부,영도구평생학습관,2024-08-14,2024-09-01,2024-09-08,2024-12-22,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2862,051-419-4834,,,,,,,무료,Offline (오프라인),12,지하1층 지혜+(강의실),수강료 미지원,0,,17
407,부산평생교육정보망,AI 기반형 어린이 영어교육프로그램 '로키토키',영도구평생학습관,2024-08-19,2024-08-30,2024-09-07,2024-11-30,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2864,051-419-4522,,,,,,"한국인(1),외국인(1)",무료,Offline (오프라인),20,영도구 평생학습관,수강료 미지원,0,,17
408,부산평생교육정보망,[평생학습센터] 팡팡 라인댄스,중구평생학습관,2024-09-02,2024-09-04,2024-09-07,2024-11-23,접수마감,온라인,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=237574,051-600-4165,,,,,,송복선,무료,Offline (오프라인),10,그린그린센터,수강료 미지원,0,,6
409,부산평생교육정보망,2024년 영도에서 떠나는 유럽예술여행(3기),영도구평생학습관,2024-08-14,2024-08-30,2024-09-07,2024-10-05,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2860,051-419-5562,,,,,,김성민,유료,Offline (오프라인),30,영도국민체육센터 2층 동백홀,수강료 미지원,0,,17
410,부산평생교육정보망,[베이킹숲] 나만의 홈베이킹 (주말/1기),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-07,2024-10-05,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7024&lectureCode=20240814HJAX0387&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),6,기타,수강료 미지원,0,,9
411,부산평생교육정보망,[길소의부엌] 우리쌀로 만드는 막걸리와 핑거푸드,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-07,2024-09-07,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7035&lectureCode=20240814CENI6445&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
412,부산평생교육정보망,가족과 함께 ？오일파스텔 가을하늘 드로잉？(가족2인1팀),영도구평생학습관,2024-08-20,2024-08-31,2024-09-07,2024-09-07,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2866,051-419-4835,,,,,,,무료,Offline (오프라인),10,영도도서관 지하1층 지혜+,수강료 미지원,0,,17
413,부산평생교육정보망,？나의 반려동물 석고방향제 만들기？,영도구평생학습관,2024-08-20,2024-09-01,2024-09-07,2024-09-07,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2867,051-419-4835,,,,,,,무료,Offline (오프라인),20,영도도서관 1층 로비,수강료 미지원,0,,17
414,부산평생교육정보망,들락날락 영어랑 놀자-초등부,영도구평생학습관,2024-08-14,2024-09-01,2024-09-06,2024-12-20,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2863,051-419-4834,,,,,,,무료,Offline (오프라인),12,지하1층 지혜+(강의실),수강료 미지원,0,,17
415,부산평생교육정보망,해설과 연주가 있는 클라식 렉처 콘서트 2,중구평생학습관,2024-08-01,2024-08-22,2024-09-06,2024-11-29,접수마감,온라인,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=236109,051-600-4165,,,,,,조미카,무료,Offline (오프라인),15,중구평생학습관,수강료 미지원,0,,6
416,부산평생교육정보망,논어로 배우는 한문(오전),중구평생학습관,2024-08-01,2024-08-22,2024-09-06,2024-11-29,접수마감,온라인,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=236108,051-600-4165,,,,,,김민석,무료,Offline (오프라인),15,중구평생학습관,수강료 미지원,0,,6
417,부산평생교육정보망,[하반기 평생학습관] 난독증 치료를 위한 문해교육사 양성과정,영도구평생학습관,2024-08-12,2024-08-23,2024-09-06,2024-11-22,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2853,051-419-4518,,,,,,오영미,무료,Offline (오프라인),20,"영도구 평생학습관(와치로 259, 놀이마루)",수강료 미지원,0,,17
418,부산평생교육정보망,2. ◎신중년인생이모작◎ 캘리그라피 자격과정(2급),서구평생학습관,2024-08-12,2024-08-23,2024-09-06,2024-11-22,접수마감,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1631&menuCd=DOM_000000703001004000,051-240-4042,,,,,,,무료,관련링크 참조,20,서구청 평생학습관 2강의실,수강료 지원,0,,16
419,부산평생교육정보망,[하반기 평생학습관] 병원동행 매니저 자격과정,영도구평생학습관,2024-08-12,2024-08-23,2024-09-06,2024-11-22,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2851,051-419-4518,,,,,,양영주,무료,Offline (오프라인),20,"영도구 평생학습관(와치로 259, 놀이마루)",수강료 미지원,0,,17
420,부산평생교육정보망,2.**신중년인생이모작** 캘리그라피 자격과정(2급),서구평생학습관,2024-08-12,2024-08-23,2024-09-06,2024-11-22,접수마감,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1645&menuCd=DOM_000000703001004000,051-240-4042,,,,,,,무료,관련링크 참조,20,서구청 평생학습관 2강의실,수강료 지원,0,,16
421,부산평생교육정보망,오일파스텔 : 기초부터 명화그리기까지,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-06,2024-11-15,접수마감,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080122,051-749-5635,,,,,,박영미,무료,Offline (오프라인),15,해운대구 평생학습관,수강료 미지원,0,,12
422,부산평생교육정보망,[하반기 평생학습관] 가을에 시작되는 감성 수채화,영도구평생학습관,2024-08-12,2024-08-23,2024-09-06,2024-11-08,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2852,051-419-4518,,,,,,이은영,무료,Offline (오프라인),20,"영도구 평생학습관(와치로 259, 놀이마루)",수강료 미지원,0,,17
423,부산평생교육정보망,[길소의부엌] 설기위에 꽃피우다 플라워케이크,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-06,2024-10-25,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7036&lectureCode=20240814KXES8952&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),7,기타,수강료 미지원,0,,9
424,부산평생교육정보망,"따라하면 통증을 줄여주는 목, 어깨, 허리, 무릎 재활운동",북구평생학습관,2024-08-14,2024-08-28,2024-09-06,2024-10-25,접수마감,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2428,,,,,,,,무료,Offline (오프라인),15,만덕도서관 다목적실,수강료 미지원,0,,15
425,부산평생교육정보망,앉아서 떠나는 건축과 미술 여행,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-06,2024-10-25,접수마감,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080121,051-749-5635,,,,,,정인지,무료,Offline (오프라인),25,해운대구 평생학습관,수강료 미지원,0,,12
426,부산평생교육정보망,[베이킹숲] 나만의 홈베이킹 - 우리가족을 위한 디저트 만들기,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-06,2024-10-04,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7025&lectureCode=20240814EKCR8570&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),6,기타,수강료 미지원,0,,9
427,부산평생교육정보망,해돋이작은도서관 &lt;전통 무드등 만들기&gt;,영도구평생학습관,2024-08-20,2024-09-04,2024-09-06,2024-09-06,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2874,051-419-4831,,,,,,,무료,Offline (오프라인),10,해돋이작은도서관(청학동 해돋이행복센터 2층),수강료 미지원,0,,17
428,부산평생교육정보망,부산의 포구가 품고있는 삶과 역사의 파노라마,중구평생학습관,2024-08-01,2024-08-22,2024-09-05,2024-12-05,접수마감,온라인,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=236105,051-600-4165,,,,,,박영구,무료,Offline (오프라인),20,중구평생학습관,수강료 미지원,0,,6
429,부산평생교육정보망,감성을 더하는 인물 데생,중구평생학습관,2024-08-01,2024-08-22,2024-09-05,2024-12-05,접수마감,온라인,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=236107,051-600-4165,,,,,,변지현,무료,Offline (오프라인),15,중구평생학습관,수강료 미지원,0,,6
430,부산평생교육정보망,병원동행매니저 자격증 과정,북구평생학습관,2024-08-14,2024-08-28,2024-09-05,2024-12-05,접수마감,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2424,,,,,,,,유료,Offline (오프라인),25,만덕도서관 다목적실,수강료 미지원,0,,15
431,부산평생교육정보망,[하반기 평생학습관] 노인돌봄 지도사 자격과정,영도구평생학습관,2024-08-12,2024-08-23,2024-09-05,2024-11-28,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2849,051-419-4518,,,,,,민영미,무료,Offline (오프라인),20,"영도구 평생학습관(와치로 259, 놀이마루)",수강료 미지원,0,,17
432,부산평생교육정보망,[평생학습센터] 구구팔팔 건강체조,중구평생학습관,2024-09-02,2024-09-04,2024-09-05,2024-11-28,접수마감,온라인,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=237573,051-600-4165,,,,,,변명이,무료,Offline (오프라인),10,그린그린센터,수강료 미지원,0,,6
433,부산평생교육정보망,[하반기 평생학습관] 시니어 - 스마트폰 기초,영도구평생학습관,2024-08-12,2024-08-23,2024-09-05,2024-11-28,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2850,051-419-4518,,,,,,손미연,무료,Offline (오프라인),20,"영도구 평생학습관(와치로 259, 놀이마루)",수강료 미지원,0,,17
434,부산평생교육정보망,업사이클환경공예지도사 양성과정,해운대구 평생학습관,2024-05-31,2024-06-09,2024-09-05,2024-11-28,접수마감,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024050068,051-749-5635,,,,,,고덕미,무료,Offline (오프라인),12,부산여성회 해운대지부,수강료 미지원,0,,12
435,부산평생교육정보망,쉽게 그리는 크레용화(오일 파스텔화),북구평생학습관,2024-08-14,2024-08-28,2024-09-05,2024-11-28,접수마감,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2431,,,,,,,,유료,Offline (오프라인),15,만덕도서관 다목적실,수강료 미지원,0,,15
436,부산평생교육정보망,[모모라미스튜디오] 일레븐데이 클래스 (야간),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-05,2024-11-28,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7031&lectureCode=20240814DZRN8915&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),6,기타,수강료 미지원,0,,9
437,부산평생교육정보망,리듬스푼지도사 3급,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-05,2024-11-14,접수마감,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080119,051-749-5635,,,,,,양향희,무료,Offline (오프라인),20,해운대구 평생학습관,수강료 미지원,0,,12
438,부산평생교육정보망,[모모라미스튜디오] 8주로 작가그림 도전하기(야간),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-05,2024-11-07,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7031&lectureCode=20240814DZRN8915&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),6,기타,수강료 미지원,0,,9
439,부산평생교육정보망,책 읽어주는 북 내레이터 과정,영도구평생학습관,2024-08-13,2024-09-01,2024-09-05,2024-10-31,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2839,051-419-4834,,,,,,,무료,Offline (오프라인),20,지하1층 지혜+(강의실),수강료 미지원,0,,17
