id,source,company,title,subtitle,salary,signup_date,due_date,region_name,career,education,work_type,work_category,link,contact,work_hours,details,email,certification,preference_type,region_id
536,장노년일자리지원센터,정관읍 행정복지센터,2024년 정관읍 도로변 풀베기 기간제근로자 추가 채용,,,2024-09-02,2024-09-03,부산 전체,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3244,로그인 후 조회가능로그인,," 세부내용 2024년 정관읍 도로변 풀베기 기간제근로자 추가 채용을 다음과 같이 공고합니다.<br/>1. 채용인원: 1명<br/>2. 채용기간: 2024. 9. 23.~2024. 11. 8.<br/>3. 채용방법: 서류, 면접심사를 통한 공개채용<br/>4. 서류접수: 2024. 9. 2.~9. 3. 18:00<br/>5. 문의사항: 정관읍 산업환경팀 (☎051-709-5261)<br/>※ 자세한 내용은 공고문 참조<br/> ",,,사회형,1
537,장노년일자리지원센터,부산시설공단,부산시설공단 휴직 대체 기간제근로자 공개채용 공고,,,2024-08-27,2024-09-06,부산 전체,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3243,로그인 후 조회가능로그인,, 세부내용 부산시설공단 공고 제2024-251호<br/><br/><br/>부산시설공단 휴직 대체 기간제근로자 공개채용 공고<br/><br/><br/>행복도시 부산의 가치를 높이는 초일류 공기업 부산시설공단과 함께할 역량 있는 인재를 아래와 같이 공개모집하니 많은 지원바랍니다.<br/><br/>2024. 8. 27.<br/>부산시설공단 인사위원회 위원장<br/><br/><br/><br/><br/>문의: 부산시설공단 인재경영팀 (051-860-7661)<br/> ,,,사회형,1
538,장노년일자리지원센터,기장군보건소,2024년 지역사회중심 금연지원서비스사업 기간제 근로자(금연상담사) 채용,,,2024-09-02,2024-09-05,부산 기장군,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3242,로그인 후 조회가능로그인,," 세부내용 1. 공 고 명: 2024년 지역사회중심 금연지원서비스사업 기간제 근로자(금연상담사) 채용 공고<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>2. 공고근거: 부산광역시 기장군 기간제근로자 관리규정<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>3. 공고기간: 2024. 8. 27. ~ 9. 5.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>4. 채용기간: 2024. 10. 1.~ 12. 31. (예산 범위 내)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>5. 채용인원: 기간제근로자(금연상담사) 1명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>6. 세부내용: 공고문<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>*** 문의: 정관보건지소 평생건강팀 (☎051-709-2914) *** ",,,사회형,2
539,장노년일자리지원센터,사상구청,사상구청 청사 시설관리(공무직) 채용,,,2024-09-05,2024-09-11,부산 사상구,,,무기계약직 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3241,로그인 후 조회가능로그인,," 세부내용 사상구 청사 시설관리(공무직) 채용 공고입니다.<br/><br/>1. 접수기간: 2024. 9. 5.(목)~ 9. 11.(수)<br/>2. 근무기간: 2024. 10. 1. ~<br/>3. 근무지: 사상구청 재무과 재산관리팀<br/>4. 담당업무: 구청사 기계설비 유지·관리<br/>청사 내?외부 해당 시설에 대한 점검, 관리 및 보수<br/>5. 접수방법: 방문접수<br/>6. 접수처: 사상구청 3층 재무과(재산관리팀)<br/>7. 제출서류: 붙임파일 참조<br/>8. 문의처: 사상구청 재무과 재산관리팀 051-310-4152<br/><br/>* 상세내용은 붙임파일을 참조하시기 바랍니다.<br/> ",,,사회형,4
540,장노년일자리지원센터,부산광역시 북구청,북구 CCTV 통합관제센터 관제요원 채용 공고,,,2024-08-28,2024-08-30,부산 북구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3240,로그인 후 조회가능로그인,," 세부내용 부산광역시 「북구 CCTV 통합관제센터」에 근무할 CCTV 관제요원을 채용하고자 아래와 같이 공고합니다.<br/><br/>- 채용분야 : 기간제근로자(북구 CCTV 통합관제센터 관제요원)<br/>- 채용인원 : 20명<br/>- 근무기간 : 2024. 11. 1.~ 2025. 6. 30. (8개월)<br/>- 근무일<br/>1) 4조 3교대 8시간 근무, 1개조는 비번(휴무) 형태로 관제센터 근무계획표를 따르며 근무<br/>일정에 따라 주일간 휴일이 바뀔 수 있음.<br/>2) 교대근무 형태: 오전근무→오전근무→오후근무→오후근무→야간근무→야간근무→<br/>휴무→휴무(반복)<br/>- 근무시간<br/>1) 오전 근무시간: 06시00분 ~ 14시00분(8시간근무)<br/>2) 오후 근무시간: 14시00분 ~ 22시00분(8시간근무)<br/>3) 야간 근무시간: 22시00분 ~ 익일 06시00분(8시간 근무)<br/>- 일급 : 86,300원 / 주차, 월차, 야간근무수당 등 법정수당 지급<br/>- 접수기간 : 2024. 8. 28.(수) ~ 8. 30.(금) (09:00-18:00, 점심시간(12:00~13:00) 제외<br/>- 접수장소 : 안전총괄과 통합관제팀 (북구청 1층), 신분증 지참하여 방문접수 (우편접수 및 대리접수 불가)<br/>- 문의 : 북구청 안전총괄과 (☎051-309-2032)<br/><br/>※ 자세한 공고내용은 첨부파일을 참고하시기 바랍니다.<br/> ",,,현실형,15
541,장노년일자리지원센터,사상구청,2024년 2단계 『불법 유동광고물 정비』 를 위한 기간제 근로자 채용 공고,,,2024-09-02,2024-09-04,부산 사상구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3239,로그인 후 조회가능로그인,," 세부내용 1. 도시재생과-12902(2024.8.9.)호와 관련입니다.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>2. 2024년 2단계『불법 유동광고물 정비』를 위한 기간제 근로자 채용 공고를 붙임과 같이 홈페이지 등에 게재<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>하고자 합니다.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>붙임 1. 모집 공고문 1부.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>2. 제출 서류 서식 1부. 끝. ",,,현실형,4
542,장노년일자리지원센터,사상구청,2024년 4단계 공공근로 참여자 모집 공고,,,2024-09-02,2024-09-05,부산 사상구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3238,로그인 후 조회가능로그인,," 세부내용 근로의사가 있는 국민에게 일자리를 제공하기 위해 정부에서 지원하고 사상구에서 추진하는 「2024년 제4단계 공공근로사업」 참여자 모집을 아래와 같이 공고합니다.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>○ 접수기간: 2024. 9. 2.(월) ~ 9. 5.(목)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>○ 신청대상: 사업개시일 현재 18세 이상인 근로능력자로서 가구 소득이 기준중위소득 70% 이하, 재산 4억 원 이하인 사상구민<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>○ 접수장소: 주소지 동 행정복지센터<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>○ 구비서류: 신분증 등<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>○ 문 의: 일자리경제과(☎051-310-5205), 동행정복지센터<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>※ 기타 자세한 사항은 첨부 공고문을 참고하시기 바랍니다. ",,,사회형,4
543,장노년일자리지원센터,영도구청,구내식당 조리종사원 기간제근로자 채용공고,,,2024-08-26,2024-08-28,부산 영도구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3237,로그인 후 조회가능로그인,," 세부내용 1. 식재료 전처리 및 배식<br/>2. 조리실, 식당 청소 및 소독 등 위생관리<br/>3. 급식시설 설비 및 기구의 세척, 소독, 안전관리<br/> ",,,현실형,17
544,장노년일자리지원센터,부산광역시 열린행사장,2024년 부산광역시 열린행사장 미화관리 기간제노동자 채용 공고,,,2024-08-29,2024-08-30,부산 전체,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3236,로그인 후 조회가능로그인,," 세부내용 「2024년 부산광역시 열린행사장 미화관리 기간제노동자」 채용을 위해 첨부와 같이 공고문을 게시하고자 합니다 <br/>□ 게 재 일 : 2024.8. 26.(월) ~ 8. 28.(수) □ 게재내용 2024년 부산광역시 열린행사장의 미화관리를 위해 다음과 같이 채용 공고 하오니 관심 있는 분들의 많은 참여 바랍니다 ○ 공고기간 : 2024.8.26(월) ~ 8.28.(수) ○ 서류접수 : 2024.8.29.(목) ~ 8.30.(금) ※ 자세한 일정 및 세부내용은 첨부파일을 참고하시길 바라며, 문의사항은 유선 (☎051-888-8702)으로 연락주시기 바랍니다.<br/> ",,,사회형,1
545,장노년일자리지원센터,영도 마리노 오토캠핑장,2024년 10월 영도 마리노 오토캠핑장 기간제근로자 채용 공고,,,2024-08-23,2024-08-30,부산 전체,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3235,로그인 후 조회가능로그인,," 세부내용 관리소장(1명)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>* 캠핑장 근로자(기간제, 공공근로) 현장 관리<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>* 캠핑장 근로자 안전 및 작업관리 업무<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>* 캠핑장 민원 접수 및 대응 등 ",,,관습형,1
546,장노년일자리지원센터,부산기계공업고등학교,부산기계공업고등학교 교육공무직(조리원) 채용 재공고,,,2024-08-27,2024-08-29,부산 해운대구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3234,로그인 후 조회가능로그인,," 세부내용 부산기계공업고등학교에서 급식업무를 수행할 교육공무직(조리원) 채용계획을 아래와 같이 재공고합니다.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>1. 채용예정 직종·인원 및 주요업무<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 조리원(1명)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>ㅇ 급식실 조리 및 배식 업무<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>ㅇ 급식실 청소·위생·안전관리<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>ㅇ 기타 학교장이 지정하는 업무<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>2. 근무조건<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>가. 채용기간 : 채용일 ~ 만60세(정년시)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>* 채용일로부터 3개월간 수습기간을 두며, 수습기간 중인 근로자가 평가를 통해 계속근로가 부적격하다고 인정되는 경우 근로계약을 해지할 수 있음<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>나. 고용형태 : 월급여 공무직 근로자(방학중 비근무자)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>다. 보수(월 기준)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 기본급 : 1,986,000원<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 식대 : 150,000원<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 위험수당 : 50,000원<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 기타수당 : 가족수당, 근속수당, 초과근무 수당<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 명절휴가비(연 2회) : 850,000원<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 정기상여금(연 2회) : 500,000원<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>* 부산교육청 「교육공무직원처우개선계획」 등 관련 규정을 따름<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>** 퇴직연금제도는 확정기여형(DC)로 설정함<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>라. 근무시간 : 주 5일(40시간*), 1일 8시간<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>* 평일 매월 2주간격으로 오전/오후 교대 근무 (주말 잔류학생이 있을 경우 교대로 주말 근무)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 오전 근무시간 : 05:00~14:00 (휴게시간 : 08:00~09:00, 1시간)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 오후 근무시간 : 11:00~20:00 (휴게시간 : 15:00 16:00, 1시간)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>마. 근무처 : 부산기계공업고등학교 급식실(해운대구 소재)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>3. 응시자격<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>가. 채용예정직종 공통 요건(아래 조건 모두 충족) [최종시험(면접시험) 예정일 기준]<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>ㅇ 18세이상(2006.12.31.이전 출생자) 정년(만60세)에 도달하지 않은 자로 채용직종에 대한 업무수행 가능한 자<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>* 공고문 : 1. 채용 예정 직종·인원 및 주요업무 참조<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>ㅇ 부산기계공업고등학교 공무직근로자 취업규칙 제9조(채용결격사유)에 해당되지 않는 자<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>ㅇ 채용신체검사 결과 결격사유가 없는 자<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>ㅇ 식품위생법 제40조 및 동 시행규칙 제49조 및 제50조의 규정에 의한 위생분야종사자 등의 건강진단규칙에 따라 건강진단 결과 적격 판정을 받은 자<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>ㅇ 아동·청소년의 성보호에 관한 법률에 의한 범죄 사실이 없는 자<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>ㅇ 남자의 경우 병역을 필한 자 또는 면제된 자<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>4. 시험일정<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 모집공고 : ‘24. 8. 23.(금) ~ ’24. 8. 29.(목)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 원서접수 : ’24. 8. 27.(화) ~ ‘24. 8. 29.(목)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 서류전형 합격자발표 : ‘24. 9. 6.(금)예정<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 면접시험 : ’24. 9. 12.(목) 예정<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 최종합격자발표 : ’24. 09. 13.(금) 예정<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>※ 자세한 내용은 공고문을 참조하시기 바랍니다. ",,,현실형,12
